"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Марка автомобиля";Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr"
325901649042;;A.001.000016,103-003-003-00;;"Багажники>>>Багажники STORM;Багажники";"Багажник экспедиционный STORM для WEY Lanshan (2023-2025)";;"Легкий и прочный полноразмерный экспедиционный автомобильный багажник из алюминия <strong>STORM </strong>для <strong>WEY Lanshan (2023-2025) </strong>входит в систему Arcane Warrior для перевозки вещей и установки дополнительного оборудования для кемпинга и автопутешествий.<br /><ul><li data-list=""bullet"">Минимальное завышение от штатной высоты автомобиля</li><li data-list=""bullet"">Удобная сборная конструкция, в комплекте шаблон для сборки</li><li data-list=""bullet"">Специальные пазы для крепежных болтов в поперечинах для закрепления дополнительного оборудования</li><li data-list=""bullet"">Эстетичные и надежные крепления для заводских релингов</li></ul><br />Для установки автомобиль должен быть оборудован продольными релингами<br /><br /><strong>Характеристики</strong><br />Размер багажника: 1835*1225*46мм<br />Размеры погрузочной площадки: 1339*1060<br />Размер упаковки:1871*1261*82мм<br />Завышение от штатной высоты: 90мм<br />Расстояние от дна платформы до крыши автомобиля: 67мм<br />Вес: 24,8кг<br />Динамическая грузоподьемность: 160кг<br />Статическая грузоподьемность: 320кг<br />Макcимальный размер диодной балки: 950мм";https://static.tildacdn.com/stor3865-3030-4536-a465-666464333166/49934420.jpg;107008.00;;;;;yZyA1Z5eSmZKXC5j0e9P;;Wey;0;0;0;0;;;;;
487848095992;;A.001.000107,103-029-001-00;;"Багажники>>>Багажники STORM;Багажники";"Багажник экспедиционный STORM для Hyundai Santa Fe (2024)";;"Легкий и прочный полноразмерный экспедиционный автомобильный багажник из алюминия <strong>STORM </strong>для <strong>Hyundai Santa Fe (2024) </strong>входит в систему Arcane Warrior для перевозки вещей и установки дополнительного оборудования для кемпинга и автопутешествий.<br /><ul><li data-list=""bullet"">Минимальное завышение от штатной высоты автомобиля</li><li data-list=""bullet"">Удобная сборная конструкция, в комплекте шаблон для сборки</li><li data-list=""bullet"">Специальные пазы для крепежных болтов в поперечинах для закрепления дополнительного оборудования</li><li data-list=""bullet"">Эстетичные и надежные крепления для заводских релингов</li></ul><br />Для установки автомобиль должен быть оборудован продольными релингами<br /><br /><strong>Характеристики</strong><br />Размер багажника 1785*1225*46 мм<br />Размеры погрузочной площадки:1288*1060мм<br />Размер упаковки:1595*360*495мм<br />Завышение от штатной высоты:85мм<br />Расстояние от дна платформы до крыши автомобиля: 105мм<br />Вес: 24,3кг<br />Динамическая грузоподьемность: 150кг<br />Статическая грузоподьемность: 300кг<br />Макcимальный размер диодной балки: 1050мм";https://static.tildacdn.com/stor3865-3030-4536-a465-666464333166/49934420.jpg;116936.00;;;;;jg6YytsCKtDgu4aFtLlr;;Hyundai;0;0;0;0;;;;;
789664571062;"Arcane Warrior";004.000009.01,103-008-051-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Jeep Wrangler JL";;"Прочная, удобная и стильная раскладная алюминиевая лестница новой серии <strong>CROSSING LADDER </strong>для<strong> Jeep Wrangler JL.</strong><br />Комплект с кронштейнами для установки";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;yKtRI9JnD75x4BOYH8MJ;;Jeep;12000;651;500;140;;;;;
998664831002;"Arcane Warrior";004.000013.01,103-008-053-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Jeep Wrangler JK";;"Прочная, удобная и стильная раскладная алюминиевая лестница новой серии <strong>CROSSING LADDER </strong>для<strong>#nbsp;Jeep Wrangler JK</strong><br />Комплект с кронштейнами для установки";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;IXNb5I5ZlVDrGJN8fdg0;;Jeep;12000;651;500;140;;;;;
708025662152;;004.000001.02,103-008-047-01;;"Лестницы;Автомобили>>>Leopard 8;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для BYD FangChengBao Leopard 8";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для BYD FangChengBao Leopard 8.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;7zNg6yOJi72jdd2E0F7t;;BYD;0;0;0;0;;;;;
376199269602;;004.000002.02,103-008-048-05;;"Лестницы;Автомобили>>>Leopard 5;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для BYD FangChengBao Leopard 5";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для BYD FangChengBao Leopard 5.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;N19nM9CFt5S0gciz1vYm;;BYD;0;0;0;0;;;;;
741097228832;;004.000003.01,103-008-041-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Tank 300";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Tank 300.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;vg9Hc2KCuOsrJoK2uJjZ;;Tank;0;0;0;0;;;;;
984000309232;;004.000004.01,103-008-042-01;;"Лестницы;Автомобили>>>Tank 400;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Tank 400";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Tank 400.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;Ke0fmAR3tZDmH56akUBi;;Tank;0;0;0;0;;;;;
370639388512;;004.000005.01,103-008-043-01;;"Лестницы;Автомобили>>>Tank 500;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Tank 500";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Tank 500.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;rrC3gM8uyvByFTptG8hD;;Tank;0;0;0;0;;;;;
224909051882;;004.000006.01,103-008-044-01;;"Лестницы;Автомобили>>>Tank 700;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Tank 700";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Tank 700.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;Ia02z9bIVF1Y7e7hZ5NF;;Tank;0;0;0;0;;;;;
115622336702;;004.000007.02,103-008-045-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Ford Bronco";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Ford Bronco.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;1x0TGrhxC4h1uVNHhyYr;;Ford;0;0;0;0;;;;;
610422819272;;004.000018.01,103-008-055-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Land Rover Defender 90";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Land Rover Defender 90.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;8b9Av6VE23dcI0K8upKT;;"Land Rover";0;0;0;0;;;;;
125910308662;;004.000014.01,103-008-054-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Land Rover Defender 110/130";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Land Rover Defender 110/130.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;CeTN4h4lL4NFEofcGXI3;;"Land Rover";0;0;0;0;;;;;
739664590302;;004.000015.01,103-008-056-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Land Rover Discovery 4";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Land Rover Discovery 4.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;XpIYZOZ0VeCN2rtxVdMm;;"Land Rover";0;0;0;0;;;;;
717663687592;;004.000008.01,103-008-039-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Haval H9";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Haval H9.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;dLttCIpUD8J9C9tGombX;;Haval;0;0;0;0;;;;;
233732816652;;004.000020.01,103-008-063-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Toyota Land Cruiser 120/150";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Toyota Land Cruiser 120/150.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;TNXR87NGUAS9FZj1o0V8;;Toyota;0;0;0;0;;;;;
646304514642;;004.000017.01,103-008-058-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Haval Raptor";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Haval Raptor.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;vuRbVrc6K3POmkyKOGOy;;Haval;0;0;0;0;;;;;
297824663372;;004.000010.01,103-008-059-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для BAIC BJ40 2024+";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для BAIC BJ40 2024+.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;dX6aAkDGYBOjneeHzRKz;;BAIC;0;0;0;0;;;;;
802224511152;;004.000025.01,103-008-068-01;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для BAW BJ212";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для BAIC BJ212.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;JiYMOMPThLD2iszElpsY;;BAW;0;0;0;0;;;;;
713566641892;;004.000021.01,103-008-064-01;;"Лестницы;Автомобили>>>Jetour T2;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Jetour Traveller (Shanhai T2)";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Jetour Traveller (Shanhai T2).</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;1dxbe1K8MPHH21i94rF7;;Jetour;0;0;0;0;;;;;
361432059922;;103-008-040-00;;"Лестницы;Лестницы>>>Лестницы для STORM;Лестницы>>>Лестницы Crossing";"Боковая лестница CROSSING Ladder для Hyundai Santa Fe";;"Прочная, удобная и стильная раскладная алюминиевая лестница <strong>CROSSING LADDER для Hyundai Santa Fe.</strong><br /><br /><ul><li data-list=""bullet"">Быстрое и легкое раскладывание и складывание</li><li data-list=""bullet"">Удобный доступ к оборудованию и вещам на багажнике</li><li data-list=""bullet"">Стильный и брутальный вид</li><li data-list=""bullet"">Двухточечная блокировка</li><li data-list=""bullet"">Многоточечная фиксация, более стабильный размер</li><li data-list=""bullet"">Трехступенчатое открытие и закрытие, более удобное в использовании</li></ul><br /><strong>Характеристики</strong><br /><ul><li data-list=""bullet"">Закрытый размер: 651*500*140мм</li><li data-list=""bullet"">Открытый размер: 1075*500*140мм</li><li data-list=""bullet"">Вес:12кг</li><li data-list=""bullet"">Материал: алюминий</li><li data-list=""bullet"">Нагрузка: 150кг</li></ul>";https://static.tildacdn.com/stor3731-6462-4439-b530-393633646163/89855094.jpg;66500.00;;;;;ZGJJZoPiJ59bNi75XTKe;;Hyundai;0;0;0;0;;;;;
131685199382;;A.001.000165,103-016-012-00;;"Багажники>>>Багажники STORM;Багажники;Автомобили>>>BYD Shark 6";"Багажник экспедиционный STORM для BYD Shark 6 (2024+)";;"Легкий и прочный полноразмерный экспедиционный автомобильный багажник из алюминия <strong>STORM </strong>для <strong>BYD Shark 6 (2024+) </strong>входит в систему Arcane Warrior для перевозки вещей и установки дополнительного оборудования для кемпинга и автопутешествий.<br /><ul><li data-list=""bullet"">Минимальное завышение от штатной высоты автомобиля</li><li data-list=""bullet"">Удобная сборная конструкция, в комплекте шаблон для сборки</li><li data-list=""bullet"">Специальные пазы для крепежных болтов в поперечинах для закрепления дополнительного оборудования</li><li data-list=""bullet"">Эстетичные и надежные крепления для заводских релингов</li></ul><br />Для установки автомобиль должен быть оборудован продольными релингами.<br /><br /><strong>Характеристики</strong><br />Размер багажника: 1390*1305*46мм<br />Размеры погрузочной площадки: 1180*1139мм<br />Размер упаковки: 2020*425*250мм<br />Завышение от штатной высоты: 73мм<br />Расстояние от дна платформы до крыши автомобиля: 73мм<br />Вес: 17.8кг<br />Динамическая грузоподьемность: 150кг<br />Статическая грузоподьемность: 300кг<br />Макcимальный размер диодной балки: 1000мм";https://static.tildacdn.com/stor3233-3461-4836-b564-646538373137/15677255.jpg;91960.00;;;;;RerFD6AgavzPykOVcSRE;;BYD;0;0;0;0;;;;;
735725375772;;A.001.000166,103-005-037-00;;"Багажники>>>Багажники STORM;Багажники";"Багажник экспедиционный STORM для Toyota Land Cruiser 79 (двойная кабина, 2024+)";;"Легкий и прочный полноразмерный экспедиционный автомобильный багажник из алюминия <strong>STORM </strong>для <strong>Toyota Land Cruiser 79 (двойная кабина, 2024+)</strong> входит в систему Arcane Warrior для перевозки вещей и установки дополнительного оборудования для кемпинга и автопутешествий.<br /><ul><li data-list=""bullet"">Минимальное завышение от штатной высоты автомобиля</li><li data-list=""bullet"">Удобная сборная конструкция, в комплекте шаблон для сборки</li><li data-list=""bullet"">Специальные пазы для крепежных болтов в поперечинах для закрепления дополнительного оборудования</li><li data-list=""bullet"">Эстетичные и надежные крепления для заводских релингов</li></ul><br /><strong>Характеристики</strong><br />Размер багажника: 1299*1360*46мм<br />Размеры погрузочной площадки: 1048*950мм<br />Размер упаковки: 1595*360*495мм<br />Завышение от штатной высоты: 48мм<br />Расстояние от дна платформы до крыши автомобиля: 48мм<br />Вес: 19.3кг<br />Динамическая грузоподьемность: 130кг<br />Статическая грузоподьемность: 280кг<br />Макcимальный размер диодной балки: 850мм";https://static.tildacdn.com/stor3233-3461-4836-b564-646538373137/15677255.jpg;99484.00;;;;;jCuV5l06uJkACFz9AeEB;;Toyota;0;0;0;0;;;;;
740434857462;;A.001.00151;;"Багажники>>>Багажники STORM;Багажники";"Багажник экспедиционный STORM для Toyota Tacoma Gen3 (2016-2023)";;"Легкий и прочный полноразмерный экспедиционный автомобильный багажник из алюминия <strong>STORM </strong>для <strong>Toyota Tacoma Gen3 (2016-2023)</strong> входит в систему Arcane Warrior для перевозки вещей и установки дополнительного оборудования для кемпинга и автопутешествий.<br /><ul><li data-list=""bullet"">Минимальное завышение от штатной высоты автомобиля</li><li data-list=""bullet"">Удобная сборная конструкция, в комплекте шаблон для сборки</li><li data-list=""bullet"">Специальные пазы для крепежных болтов в поперечинах для закрепления дополнительного оборудования</li><li data-list=""bullet"">Эстетичные и надежные крепления для заводских релингов</li></ul><br /><strong>Характеристики</strong><br />Размер багажника: 1444*1195*46мм<br />Размеры погрузочной площадки: 1234*1030мм<br />Размер упаковки: 1595*360*495мм<br />Завышение от штатной высоты: 11мм<br />Расстояние от дна платформы до крыши автомобиля: 54мм<br />Вес: 16.9кг<br />Динамическая грузоподьемность: 150кг<br />Статическая грузоподьемность: 300кг<br />Макcимальный размер диодной балки: 850мм";https://static.tildacdn.com/stor3233-3461-4836-b564-646538373137/15677255.jpg;107008.00;;;;;6He4BHfMANeo16LdkjXV;;Toyota;0;0;0;0;;;;;
